,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.56,0.0307,0.065,0.0171,0.3825,0.0136,0.1775,0.0171
CULTURE 1,0.495,0.0016,0.065,0.0171,0.4575,0.001,0.0375,0.0006
CULTURE 2,0.625,0.0205,0.065,0.0171,0.1775,0.019,0.4475,0.0015
