,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.44,,0.0367,,0.375,,0.065,
CULTURE 1,0.5,,0.0367,,0.34,,0.16,
CULTURE 2,0.49,,0.0367,,0.29,,0.2,
