,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.527,0.0196,0.1653,0.0134,0.3285,0.0056,0.1985,0.014
CULTURE 1,0.3175,0.0026,0.1653,0.0134,0.2005,0.0018,0.117,0.0008
CULTURE 2,0.604,0.0207,0.1653,0.0134,0.3205,0.0061,0.2835,0.0146
