--- LATEX FORMAT (Percentage) ---
Prec C0 & Prec C1 & Prec C2 & Rec C0 & Rec C1 & Rec C2 & Acc \\
92.3 \pm 4.0 & 53.9 \pm 4.2 & 89.6 \pm 4.3 & 49.1 \pm 10.4 & 98.6 \pm 1.1 & 55.6 \pm 7.1 & 67.8 \pm 3.5 \\

--- RAW METRICS ---
Metric,Mean,Std
Accuracy,67.75,3.5089172119045515
Precision_C0,92.31247306141563,3.961729512226046
Recall_C0,49.0625,10.381586764555792
Precision_C1,53.93481505153961,4.213519777126456
Recall_C1,98.5625,1.0734727523323542
Precision_C2,89.57900539169393,4.3101390520748595
Recall_C2,55.625,7.131575912797956
