,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.424,0.0212,0.0237,0.0133,0.1615,0.009,0.2625,0.0123
CULTURE 1,0.404,0.0187,0.0237,0.0133,0.1435,0.0091,0.2605,0.0096
CULTURE 2,0.455,0.0185,0.0237,0.0133,0.161,0.0089,0.294,0.0097
