,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,14.6154%,1.1136%,19.9615%,1.197%,28.1154%,1.3453%,20.8974%,3.6559%,15.472%,3.6559%,6.2821%,0.8474%
