,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4655,0.054,0.0777,0.0344,0.2485,0.0282,0.217,0.0258
CULTURE 1,0.36,0.036,0.0777,0.0344,0.1985,0.0193,0.1615,0.0167
CULTURE 2,0.4875,0.0493,0.0777,0.0344,0.285,0.0195,0.2025,0.0298
