,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4995,0.0276,0.004,0.0364,0.3395,0.0127,0.16,0.0149
CULTURE 1,0.488,0.0388,0.004,0.0364,0.3565,0.017,0.1315,0.0218
CULTURE 2,0.4885,0.0816,0.004,0.0364,0.326,0.0414,0.1625,0.0402
