,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6135,0.016,0.0605,0.0156,0.3365,0.0121,0.277,0.004
CULTURE 1,0.535,0.0434,0.0605,0.0156,0.3655,0.0153,0.1695,0.0281
CULTURE 2,0.638,0.0309,0.0605,0.0156,0.381,0.0111,0.257,0.0198
