,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.655,,0.1217,,0.305,,0.35,
CULTURE 1,0.56,,0.1217,,0.25,,0.31,
CULTURE 2,0.425,,0.1217,,0.25,,0.175,
