,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,70.0%,2.6673%,56.3%,4.5642%,52.3%,9.4378%,59.5333%,16.6693%,7.2333%,2.4105%
