,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.66,,0.0467,,0.265,,0.395,
CULTURE 1,0.535,,0.0467,,0.125,,0.41,
CULTURE 2,0.55,,0.0467,,0.085,,0.465,
