,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.64,,0.055,,0.24,,0.4,
CULTURE 1,0.515,,0.055,,0.26,,0.255,
CULTURE 2,0.555,,0.055,,0.325,,0.23,
