,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,13.1%,0.025%,21.7%,0.0606%,28.2%,0.098%,21.0%,0.1836%,14.1773%,0.1836%,7.9%,0.0529%
