,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3695,0.0103,0.1103,0.0084,0.173,0.0041,0.1965,0.0061
CULTURE 1,0.475,0.0126,0.1103,0.0084,0.3135,0.0087,0.1615,0.004
CULTURE 2,0.595,0.0125,0.1103,0.0084,0.3325,0.0066,0.2625,0.0059
