,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7385,0.0685,0.0102,0.0424,0.3615,0.0348,0.377,0.0337
CULTURE 1,0.7615,0.0587,0.0102,0.0424,0.39,0.0299,0.3715,0.0287
CULTURE 2,0.746,0.0684,0.0102,0.0424,0.386,0.0335,0.36,0.035
