,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.41,,0.03,,0.205,,0.205,
CULTURE 1,0.495,,0.03,,0.35,,0.145,
CULTURE 2,0.415,,0.03,,0.17,,0.245,
