,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.671,0.029,0.0072,0.0179,0.326,0.0041,0.345,0.0249
CULTURE 1,0.6715,0.0246,0.0072,0.0179,0.3285,0.002,0.343,0.0226
CULTURE 2,0.6605,0.0216,0.0072,0.0179,0.3325,0.0109,0.328,0.0107
