,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.675,0.0668,0.055,0.0435,0.2685,0.0486,0.4065,0.0182
CULTURE 1,0.5805,0.0574,0.055,0.0435,0.1385,0.045,0.442,0.0124
CULTURE 2,0.651,0.0637,0.055,0.0435,0.443,0.0252,0.208,0.0385
