,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.315,0.0,0.0683,0.0,0.1,0.0,0.215,0.0
CULTURE 1,0.24,0.0,0.0683,0.0,0.14,0.0,0.1,0.0
CULTURE 2,0.37,0.0,0.0683,0.0,0.17,0.0,0.2,0.0
