,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,75.55%,3.0488%,61.3%,3.9342%,71.9%,4.02%,69.5833%,11.0029%,8.2833%,2.3562%
