,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.93,,0.1267,,0.455,,0.475,
CULTURE 1,0.64,,0.1267,,0.335,,0.305,
CULTURE 2,0.73,,0.1267,,0.41,,0.32,
