,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,30.0%,0.065%,13.125%,0.063%,40.875%,0.4436%,28.0%,0.5716%,14.875%,0.1695%
