,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.445,,0.03,,0.13,,0.315,
CULTURE 1,0.475,,0.03,,0.31,,0.165,
CULTURE 2,0.505,,0.03,,0.47,,0.035,
