,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.315,,0.0833,,0.205,,0.11,
CULTURE 1,0.46,,0.0833,,0.17,,0.29,
CULTURE 2,0.42,,0.0833,,0.18,,0.24,
