,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,34.875%,0.0723%,29.5%,0.0997%,42.875%,0.1992%,35.75%,0.3713%,6.25%,0.0905%
