,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4215,0.0096,0.186,0.0075,0.2035,0.0029,0.218,0.0067
CULTURE 1,0.213,0.0016,0.186,0.0075,0.1115,0.0008,0.1015,0.0008
CULTURE 2,0.5625,0.0129,0.186,0.0075,0.262,0.007,0.3005,0.0059
