,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7755,0.0408,0.08,0.0237,0.389,0.0188,0.3865,0.022
CULTURE 1,0.654,0.0418,0.08,0.0237,0.346,0.0246,0.308,0.0172
CULTURE 2,0.7725,0.0303,0.08,0.0237,0.425,0.0148,0.3475,0.0155
