,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4895,0.0066,0.1587,0.004,0.2575,0.0046,0.232,0.002
CULTURE 1,0.32,0.0093,0.1587,0.004,0.165,0.0039,0.155,0.0054
CULTURE 2,0.6265,0.0053,0.1587,0.004,0.3055,0.0031,0.321,0.0022
