,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.9025,0.0012,0.1967,0.0008,0.449,0.001,0.4535,0.0002
CULTURE 1,0.6025,0.0034,0.1967,0.0008,0.3355,0.0012,0.267,0.0022
CULTURE 2,0.8925,0.0013,0.1967,0.0008,0.4565,0.0007,0.436,0.0006
