,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.2025,0.0011,0.0783,0.0129,0.1038,0.0002,0.0988,0.0009
CULTURE 1,0.345,0.0345,0.0783,0.0129,0.1838,0.0063,0.1612,0.0282
CULTURE 2,0.295,0.0043,0.0783,0.0129,0.175,0.0028,0.12,0.0015
