,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7785,0.0112,0.0162,0.0075,0.3235,0.0048,0.455,0.0064
CULTURE 1,0.806,0.012,0.0162,0.0075,0.349,0.0055,0.457,0.0064
CULTURE 2,0.7995,0.0107,0.0162,0.0075,0.34,0.0043,0.4595,0.0064
