,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.69,,0.165,,0.385,,0.305,
CULTURE 1,0.675,,0.165,,0.215,,0.46,
CULTURE 2,0.435,,0.165,,0.115,,0.32,
