,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.765,,0.0267,,0.46,,0.305,
CULTURE 1,0.84,,0.0267,,0.495,,0.345,
CULTURE 2,0.77,,0.0267,,0.485,,0.285,
