,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4245,0.0354,0.0172,0.0269,0.2125,0.0139,0.212,0.0215
CULTURE 1,0.4325,0.0421,0.0172,0.0269,0.2055,0.0197,0.227,0.0224
CULTURE 2,0.468,0.0385,0.0172,0.0269,0.2475,0.0221,0.2205,0.0165
