,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.79,,0.0183,,0.42,,0.37,
CULTURE 1,0.775,,0.0183,,0.38,,0.395,
CULTURE 2,0.815,,0.0183,,0.375,,0.44,
