,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7445,0.0551,0.073,0.0506,0.3365,0.0343,0.408,0.0208
CULTURE 1,0.553,0.1117,0.073,0.0506,0.212,0.0597,0.341,0.0521
CULTURE 2,0.5805,0.0968,0.073,0.0506,0.273,0.0533,0.3075,0.0436
