,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8895,0.0013,0.1473,0.0034,0.4535,0.0008,0.436,0.0005
CULTURE 1,0.6405,0.0168,0.1473,0.0034,0.3135,0.0048,0.327,0.012
CULTURE 2,0.8335,0.0088,0.1473,0.0034,0.4305,0.0023,0.403,0.0064
