,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,24.2%,2.5977%,19.8%,2.8463%,23.7%,2.1055%,22.5667%,7.5495%,23.5455%,7.5495%,2.7667%,1.5677%
