,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,70.8889%,0.7904%,69.7778%,1.3378%,75.9444%,1.2565%,72.2037%,3.3847%,2.4259%,0.6823%
