,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,67.0%,11.1051%,47.5625%,15.451%,55.9375%,23.8865%,56.8333%,50.4426%,9.2708%,11.6639%
