,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.252,0.0032,0.0563,0.0033,0.0825,0.0008,0.1695,0.0024
CULTURE 1,0.18,0.0029,0.0563,0.0033,0.0845,0.0016,0.0955,0.0012
CULTURE 2,0.277,0.0067,0.0563,0.0033,0.1415,0.0032,0.1355,0.0035
