,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6935,0.0236,0.0858,0.025,0.354,0.0097,0.3395,0.0139
CULTURE 1,0.55,0.0439,0.0858,0.025,0.3295,0.0144,0.2205,0.0296
CULTURE 2,0.664,0.0514,0.0858,0.025,0.366,0.0211,0.298,0.0303
