,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.145,0.0,0.0783,0.0,0.07,0.0,0.075,0.0
CULTURE 1,0.24,0.0,0.0783,0.0,0.145,0.0,0.095,0.0
CULTURE 2,0.285,0.0,0.0783,0.0,0.145,0.0,0.14,0.0
