,Matrix,Class 0,Class 1,Class 2
Class 0,CM,110,6,84
Class 1,CM,6,137,57
Class 2,CM,2,2,196

,Matrix,Class 0,Class 1,Class 2
Class 0,CM,101,15,84
Class 1,CM,5,156,39
Class 2,CM,2,4,194

