,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5215,0.0087,0.2053,0.0066,0.2475,0.0022,0.274,0.0066
CULTURE 1,0.2775,0.0023,0.2053,0.0066,0.135,0.0012,0.1425,0.0011
CULTURE 2,0.6495,0.0111,0.2053,0.0066,0.305,0.0077,0.3445,0.0034
