,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,8.9%,0.9076%,15.4%,1.206%,23.5%,3.4806%,15.9333%,5.5942%,9.8591%,5.5942%,7.0333%,1.5622%
