,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.856,0.0022,0.038,0.0016,0.4245,0.0012,0.4315,0.001
CULTURE 1,0.881,0.003,0.038,0.0016,0.4745,0.0004,0.4065,0.0026
CULTURE 2,0.945,0.0019,0.038,0.0016,0.481,0.001,0.464,0.0009
