,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,24.9688%,0.0862%,12.25%,0.0637%,35.875%,0.2119%,24.3646%,0.3618%,13.902%,0.3618%,12.1146%,0.0994%
