,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,48.3333%,0.1172%,49.8333%,0.0994%,51.3333%,0.4139%,49.8333%,0.6306%,1.5%,0.1711%
