,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.837,0.0027,0.2242,0.0081,0.4015,0.0017,0.4355,0.001
CULTURE 1,0.4635,0.0285,0.2242,0.0081,0.2295,0.0093,0.234,0.0192
CULTURE 2,0.7625,0.0216,0.2242,0.0081,0.3945,0.0078,0.368,0.0137
