,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,47.7%,20.0606%,48.6%,22.7399%,50.0%,20.0499%,48.7667%,62.8504%,1.0667%,14.2633%
