,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8305,0.0029,0.2137,0.0056,0.3955,0.0021,0.435,0.0008
CULTURE 1,0.5015,0.0302,0.2137,0.0056,0.204,0.0106,0.2975,0.0196
CULTURE 2,0.8135,0.0138,0.2137,0.0056,0.401,0.0056,0.4125,0.0081
