,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3742,0.0033,0.0574,0.0054,0.1842,0.0012,0.19,0.0021
CULTURE 1,0.4192,0.0037,0.0574,0.0054,0.2604,0.0028,0.1588,0.0009
CULTURE 2,0.5012,0.0124,0.0574,0.0054,0.2663,0.0041,0.235,0.0083
