,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3175,0.0024,0.1283,0.0026,0.175,0.0018,0.1425,0.0006
CULTURE 1,0.2325,0.0018,0.1283,0.0026,0.1125,0.001,0.12,0.0008
CULTURE 2,0.5325,0.0053,0.1283,0.0026,0.2575,0.0028,0.275,0.0025
