,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.233,0.0034,0.0672,0.006,0.1275,0.0014,0.1055,0.002
CULTURE 1,0.221,0.0077,0.0672,0.006,0.1235,0.0022,0.0975,0.0055
CULTURE 2,0.4105,0.0146,0.0672,0.006,0.2,0.0073,0.2105,0.0073
