,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.865,,0.0517,,0.455,,0.41,
CULTURE 1,0.78,,0.0517,,0.425,,0.355,
CULTURE 2,0.745,,0.0517,,0.425,,0.32,
