,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4855,0.0517,0.0333,0.0284,0.217,0.0226,0.2685,0.0291
CULTURE 1,0.424,0.0502,0.0333,0.0284,0.231,0.0251,0.193,0.0251
CULTURE 2,0.4625,0.0336,0.0333,0.0284,0.2445,0.0201,0.218,0.0135
