,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.183,0.0028,0.0683,0.0048,0.083,0.0022,0.1,0.0005
CULTURE 1,0.2245,0.0032,0.0683,0.0048,0.164,0.0024,0.0605,0.0008
CULTURE 2,0.3465,0.0111,0.0683,0.0048,0.199,0.0075,0.1475,0.0035
