,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3685,0.0028,0.0452,0.0049,0.1385,0.0014,0.23,0.0013
CULTURE 1,0.362,0.0118,0.0452,0.0049,0.1795,0.0085,0.1825,0.0033
CULTURE 2,0.2975,0.0084,0.0452,0.0049,0.122,0.0042,0.1755,0.0042
