,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.53,,0.06,,0.03,,0.5,
CULTURE 1,0.695,,0.06,,0.385,,0.31,
CULTURE 2,0.545,,0.06,,0.095,,0.45,
