,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.348,0.0075,0.0545,0.0086,0.1235,0.0019,0.2245,0.0056
CULTURE 1,0.3145,0.0039,0.0545,0.0086,0.164,0.002,0.1505,0.002
CULTURE 2,0.4445,0.0184,0.0545,0.0086,0.228,0.0086,0.2165,0.0098
