,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,45.05%,0.4621%,43.2%,0.345%,58.2%,0.7287%,48.8167%,1.5358%,5.6167%,0.3969%
