,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.56,,0.02,,0.1,,0.46,
CULTURE 1,0.5,,0.02,,0.29,,0.21,
CULTURE 2,0.5,,0.02,,0.085,,0.415,
